id_tran;cpf;estabelecimento;valor;status;data;
3627;517622268;CARREFOUR;1178;aprovada;May-20;
901;848360528;CARREFOUR;286;aprovada;Mar-20;
1502;81994812;CARREFOUR;1818;negada;Jan-20;
5151;41358977;CARREFOUR;403;aprovada;Feb-20;
3071;807619455;CARREFOUR;1289;aprovada;Jan-20;
1942;425493481;CARREFOUR;1063;aprovada;May-20;
1321;771723029;CARREFOUR;1072;aprovada;Mar-20;
4122;175828601;CARREFOUR;1427;aprovada;Mar-20;
5046;231335689;CARREFOUR;1520;aprovada;Apr-20;
1373;79468578;CARREFOUR;1686;aprovada;May-20;
1889;480986288;CARREFOUR;968;aprovada;Mar-20;
1983;547507596;CARREFOUR;407;aprovada;Apr-20;
2957;759198539;CARREFOUR;406;aprovada;Mar-20;
2609;644052354;CARREFOUR;752;aprovada;Jan-20;
36;411276070;CARREFOUR;1308;aprovada;Apr-20;
2948;779490220;CARREFOUR;1067;aprovada;Apr-20;
4895;207549363;CARREFOUR;128;aprovada;Jan-20;
3628;994616905;CARREFOUR;1162;aprovada;Jan-20;
3883;851831580;CARREFOUR;891;aprovada;May-20;
4715;946202982;CARREFOUR;771;aprovada;Apr-20;
2775;118056811;CARREFOUR;114;aprovada;Mar-20;
1284;207549363;CARREFOUR;696;aprovada;Feb-20;
4198;540666410;CARREFOUR;664;aprovada;May-20;
2458;521516334;CARREFOUR;528;aprovada;May-20;
4698;362387439;CARREFOUR;135;aprovada;May-20;
608;333922572;CARREFOUR;966;aprovada;Mar-20;
874;132466721;CARREFOUR;1564;aprovada;Jan-20;
2808;916212429;CARREFOUR;1569;aprovada;Mar-20;
1604;644725140;CARREFOUR;61;aprovada;Mar-20;
4189;7471498;CARREFOUR;334;aprovada;Mar-20;
1928;168453130;CARREFOUR;863;aprovada;Jan-20;
2603;109534478;CARREFOUR;1858;aprovada;Mar-20;
3244;217159066;CARREFOUR;198;aprovada;Jan-20;
179;241628473;CARREFOUR;654;aprovada;Apr-20;
4887;700980889;CARREFOUR;561;aprovada;May-20;
3389;110484584;CARREFOUR;446;aprovada;Mar-20;
4824;303478741;CARREFOUR;496;aprovada;May-20;
2257;584413494;CARREFOUR;726;aprovada;Apr-20;
401;641173949;CARREFOUR;1298;aprovada;Apr-20;
4300;326207860;CARREFOUR;364;aprovada;Mar-20;
293;793059892;CARREFOUR;1567;aprovada;May-20;
3020;199802941;CARREFOUR;667;aprovada;Jan-20;
355;307689021;CARREFOUR;318;aprovada;Mar-20;
2821;882575416;CARREFOUR;1419;aprovada;Feb-20;
4391;657816937;CARREFOUR;1275;aprovada;Apr-20;
2302;771226042;CARREFOUR;1985;aprovada;Jan-20;
1271;293939711;CARREFOUR;305;aprovada;May-20;
3926;680382468;CARREFOUR;1046;aprovada;Feb-20;
4371;467421635;CARREFOUR;710;aprovada;Feb-20;
1946;126214652;CARREFOUR;15;aprovada;Apr-20;
1560;775830542;CARREFOUR;1275;aprovada;Feb-20;
4367;426067644;CARREFOUR;271;aprovada;Mar-20;
5195;547507596;CARREFOUR;679;aprovada;Apr-20;
1309;499650175;CARREFOUR;19;aprovada;May-20;
1635;926074914;CARREFOUR;179;aprovada;Apr-20;
565;928314006;CARREFOUR;760;aprovada;Feb-20;
1483;278691411;CARREFOUR;426;aprovada;May-20;
5080;178959876;CARREFOUR;701;aprovada;Mar-20;
3454;995998609;CARREFOUR;1914;aprovada;May-20;
4658;426038057;CARREFOUR;599;aprovada;May-20;
4478;396309301;CARREFOUR;52;aprovada;Jan-20;
3015;444722665;CARREFOUR;1000;aprovada;May-20;
2091;943030384;CARREFOUR;822;aprovada;Mar-20;
4632;264999401;CARREFOUR;1322;aprovada;May-20;
366;56772694;CARREFOUR;371;aprovada;Mar-20;
713;778314338;CARREFOUR;1699;aprovada;Apr-20;
4428;915201891;CARREFOUR;1192;aprovada;Apr-20;
5203;889786962;CARREFOUR;215;aprovada;Jan-20;
3353;7471498;CARREFOUR;497;aprovada;Feb-20;
2886;293102232;CARREFOUR;1408;aprovada;Jan-20;
3968;915360464;CARREFOUR;877;aprovada;Jan-20;
4346;211826293;CARREFOUR;180;aprovada;Mar-20;
3070;144056529;CARREFOUR;470;aprovada;Mar-20;
2271;573236597;CARREFOUR;954;aprovada;Apr-20;
2749;765272534;CARREFOUR;825;aprovada;Mar-20;
9;532597419;CARREFOUR;867;aprovada;Feb-20;
1370;638129986;CARREFOUR;1466;aprovada;Jan-20;
3452;615579947;CARREFOUR;503;aprovada;Mar-20;
1066;224928538;CARREFOUR;1842;aprovada;Apr-20;
4238;190697811;CARREFOUR;716;aprovada;May-20;
4591;918979649;CARREFOUR;1249;aprovada;May-20;
1175;250295512;CARREFOUR;388;aprovada;Apr-20;
3352;219742196;CARREFOUR;545;aprovada;Apr-20;
102;436177601;CARREFOUR;1735;aprovada;Apr-20;
3724;199802941;CARREFOUR;1212;aprovada;Feb-20;
335;927614938;CARREFOUR;30;aprovada;Feb-20;
3992;849222772;CARREFOUR;1774;aprovada;Mar-20;
2490;138286490;CARREFOUR;1183;aprovada;Feb-20;
3165;709802432;CARREFOUR;1114;aprovada;Jan-20;
3006;915360464;CARREFOUR;1571;aprovada;Feb-20;
343;24502776;CARREFOUR;577;aprovada;Feb-20;
1129;916212429;CARREFOUR;762;aprovada;Mar-20;
2235;967280529;CARREFOUR;1881;aprovada;Apr-20;
121;47928889;CARREFOUR;1199;aprovada;Feb-20;
2630;761119201;CARREFOUR;1478;aprovada;May-20;
1462;117958664;CARREFOUR;1648;aprovada;Feb-20;
159;690684801;CARREFOUR;1978;aprovada;May-20;
3943;456791733;CARREFOUR;481;aprovada;Feb-20;
3844;354668062;CARREFOUR;666;aprovada;Feb-20;
447;237090226;CARREFOUR;104;aprovada;Mar-20;
5123;351163404;CARREFOUR;395;aprovada;Apr-20;
4402;140101953;CARREFOUR;1404;aprovada;Apr-20;
770;206145984;CARREFOUR;1582;aprovada;Jan-20;
392;198895053;CARREFOUR;1667;aprovada;Apr-20;
326;155929926;CARREFOUR;894;aprovada;May-20;
3740;914889910;CARREFOUR;1523;aprovada;Mar-20;
4185;293939711;ifood;252;aprovada;Mar-20;
83;135694438;IFOOD;225;aprovada;Jan-20;
2529;912635290;IFOOD;184;aprovada;Jan-20;
1079;117958664;IFOOD;201;aprovada;Apr-20;
2790;237869601;IFOOD;212;aprovada;Jan-20;
2883;336246236;IFOOD;67;aprovada;Feb-20;
1884;870502297;ifood;129;aprovada;May-20;
4744;651922266;ifood;16;aprovada;Jan-20;
3080;244395333;ifood;15;aprovada;Apr-20;
4712;976470539;ifood;64;aprovada;Mar-20;
1645;348543316;ifood;144;aprovada;Mar-20;
1537;362052501;ifood;247;aprovada;Mar-20;
51;549496525;IFOOD;158;aprovada;Feb-20;
4809;81391617;ifood;122;aprovada;Mar-20;
3189;307689021;IFOOD;275;aprovada;Feb-20;
1288;798466063;ifood;239;negada;Feb-20;
2982;315825673;IFOOD;211;aprovada;Feb-20;
4223;231335689;ifood;188;aprovada;Mar-20;
4422;452718599;IFOOD;258;aprovada;Jan-20;
548;355486386;ifood;129;aprovada;Jan-20;
2418;503745167;IFOOD;36;aprovada;Apr-20;
5066;278691411;IFOOD;187;aprovada;Jan-20;
3680;69200773;ifood;101;aprovada;May-20;
1888;419140865;ifood;14;aprovada;May-20;
385;568541166;ifood;106;aprovada;Apr-20;
5081;109534478;IFOOD;37;aprovada;May-20;
5180;926074914;IFOOD;283;aprovada;Apr-20;
836;746276000;ifood;193;aprovada;Apr-20;
4247;469867737;ifood;17;aprovada;Jan-20;
3896;982771487;ifood;41;aprovada;Jan-20;
4455;74462169;ifood;95;aprovada;Mar-20;
3876;314297810;IFOOD;105;aprovada;Jan-20;
2454;365309793;IFOOD;77;aprovada;May-20;
1062;86175094;ifood;269;aprovada;Feb-20;
2179;185711655;IFOOD;135;aprovada;Jan-20;
1572;777780623;ifood;109;aprovada;Feb-20;
4022;19537168;IFOOD;146;aprovada;Jan-20;
1001;450981743;IFOOD;200;aprovada;May-20;
2297;213460336;IFOOD;228;aprovada;Apr-20;
1420;904189751;IFOOD;84;aprovada;May-20;
1132;145058180;ifood;296;aprovada;Feb-20;
3711;145058180;IFOOD;266;aprovada;Apr-20;
2602;131560985;ifood;141;aprovada;Mar-20;
2038;972226492;IFOOD;265;aprovada;Jan-20;
4727;190442729;ifood;254;aprovada;Mar-20;
5196;686711479;IFOOD;63;aprovada;May-20;
478;418081826;IFOOD;69;aprovada;May-20;
3619;771723029;IFOOD;293;aprovada;May-20;
48;518136925;IFOOD;140;aprovada;Mar-20;
660;160336024;IFOOD;156;aprovada;Mar-20;
3755;71507869;IFOOD;244;aprovada;Apr-20;
679;3721628;IFOOD;15;aprovada;Jan-20;
1008;131560985;ifood;134;aprovada;Feb-20;
2240;24502776;ifood;75;aprovada;Apr-20;
1951;264051557;ifood;78;aprovada;Jan-20;
2554;7471498;ifood;173;aprovada;May-20;
4425;874169882;ifood;187;aprovada;Mar-20;
1136;667194767;IFOOD;16;aprovada;Apr-20;
647;969685417;ifood;59;aprovada;Mar-20;
39;260631096;ifood;274;aprovada;Feb-20;
4274;834338845;IFOOD;226;aprovada;May-20;
1429;426038057;ifood;57;aprovada;Feb-20;
1167;576579656;IFOOD;174;aprovada;May-20;
4310;793059892;ifood;94;aprovada;Feb-20;
1456;528463807;IFOOD;149;aprovada;Jan-20;
2827;317703130;IFOOD;292;aprovada;Jan-20;
3001;293102232;IFOOD;77;aprovada;Feb-20;
3106;540987651;ifood;52;aprovada;Jan-20;
694;852250519;ifood;92;aprovada;Mar-20;
2443;54670608;IFOOD;249;aprovada;Apr-20;
2488;971973379;ifood;156;aprovada;May-20;
1024;480986288;ifood;185;aprovada;Mar-20;
4410;659322446;IFOOD;138;aprovada;Feb-20;
261;388117826;IFOOD;280;aprovada;Feb-20;
1300;978074261;IFOOD;157;aprovada;May-20;
2007;879114600;ifood;76;aprovada;Apr-20;
4024;292362408;ifood;240;aprovada;May-20;
3303;436177601;ifood;105;aprovada;May-20;
2526;5486517;IFOOD;23;aprovada;Apr-20;
1693;977999491;ifood;276;aprovada;Apr-20;
3406;53502511;IFOOD;225;aprovada;Feb-20;
922;440537147;ifood;218;aprovada;Feb-20;
3982;919680996;IFOOD;94;aprovada;Mar-20;
5167;352278618;IFOOD;151;aprovada;Feb-20;
3488;200277225;ifood;218;aprovada;Apr-20;
4839;388249629;IFOOD;15;aprovada;Mar-20;
1860;333922572;ifood;129;aprovada;Jan-20;
1973;340506396;IFOOD;193;negada;Feb-20;
518;580463777;ifood;244;aprovada;Apr-20;
3095;633224674;IFOOD;219;aprovada;Apr-20;
2765;444722665;ifood;240;aprovada;May-20;
1677;687047986;ifood;70;aprovada;Apr-20;
4724;860424985;ifood;155;aprovada;Mar-20;
3974;368878018;ifood;175;aprovada;Apr-20;
4922;672912917;ifood;143;aprovada;Apr-20;
1892;882575416;IFOOD;154;aprovada;May-20;
502;265397487;IFOOD;133;aprovada;May-20;
4833;264538365;ifood;29;aprovada;May-20;
3131;237090498;IFOOD;187;aprovada;May-20;
460;207549363;ifood;81;aprovada;Apr-20;
132;916675744;IFOOD;107;aprovada;Jan-20;
281;473164007;IFOOD;185;aprovada;Mar-20;
2316;512337030;ifood;220;aprovada;May-20;
2882;995998609;IFOOD;138;aprovada;May-20;
4666;235262903;IFOOD;149;aprovada;Jan-20;
3161;918979649;ifood;169;aprovada;May-20;
2367;77880725;ifood;266;aprovada;Feb-20;
4810;855387121;IFOOD;34;aprovada;Jan-20;
265;209907996;IFOOD;93;aprovada;Jan-20;
2799;310702509;IFOOD;282;aprovada;Apr-20;
3490;778314338;ifood;108;negada;May-20;
2569;825105713;IFOOD;234;aprovada;May-20;
4582;377415490;ifood;267;aprovada;May-20;
1427;313018047;IFOOD;30;aprovada;Apr-20;
4868;893180779;IFOOD;92;aprovada;Apr-20;
3045;234594470;ifood;238;aprovada;Apr-20;
1113;659322446;IFOOD;205;aprovada;Feb-20;
1694;214161499;IFOOD;22;aprovada;Apr-20;
3126;803237034;IFOOD;263;aprovada;Apr-20;
1382;397718421;IFOOD;31;aprovada;Apr-20;
2644;59238164;ifood;88;negada;Feb-20;
1839;591581609;IFOOD;260;aprovada;Jan-20;
4379;813379374;ifood;212;aprovada;May-20;
5092;928021019;IFOOD;226;aprovada;May-20;
3715;548562065;IFOOD;155;aprovada;Feb-20;
1241;598635143;IFOOD;60;aprovada;Apr-20;
4076;168453130;IFOOD;102;aprovada;Apr-20;
1535;902446808;IFOOD;140;aprovada;May-20;
5116;518136925;ifood;280;aprovada;Jan-20;
1022;882871423;ifood;138;aprovada;Apr-20;
2881;591581609;IFOOD;217;aprovada;Apr-20;
3413;622061196;ifood;53;aprovada;Mar-20;
977;916675744;ifood;213;aprovada;Jan-20;
3368;888216231;ifood;159;aprovada;May-20;
2633;564123146;IFOOD;77;aprovada;May-20;
3848;563935123;IFOOD;135;aprovada;Jan-20;
1647;384213533;IFOOD;161;aprovada;Apr-20;
625;970892456;IFOOD;119;aprovada;Apr-20;
2345;807619455;ifood;213;aprovada;Mar-20;
3462;512591205;ifood;114;aprovada;Mar-20;
59;182958574;IFOOD;42;aprovada;Feb-20;
4056;313018047;IFOOD;204;aprovada;Jan-20;
4008;790705771;ifood;142;aprovada;Feb-20;
4873;513444815;IFOOD;109;aprovada;Feb-20;
5222;3721628;ifood;229;aprovada;Mar-20;
242;168453130;IFOOD;227;aprovada;Feb-20;
2201;352278618;IFOOD;212;aprovada;Apr-20;
2768;922234390;ifood;59;aprovada;Mar-20;
2536;518136925;ifood;274;aprovada;Jan-20;
1471;874169882;IFOOD;166;aprovada;Feb-20;
3999;259191314;IFOOD;169;aprovada;Mar-20;
1670;68303890;ifood;227;aprovada;Apr-20;
4993;105422610;IFOOD;173;aprovada;May-20;
2601;631237395;ifood;217;aprovada;Jan-20;
3259;638129986;IFOOD;32;negada;Jan-20;
1010;915201891;ifood;39;aprovada;Jan-20;
2930;118056811;IFOOD;297;aprovada;Mar-20;
3041;702046440;ifood;206;aprovada;Feb-20;
5042;564123146;ifood;148;aprovada;Jan-20;
4558;650770868;IFOOD;180;aprovada;Apr-20;
2672;682032464;ifood;26;aprovada;Mar-20;
4404;882871423;IFOOD;277;aprovada;Feb-20;
3881;400293650;ifood;21;aprovada;Feb-20;
3625;371669304;IFOOD;284;aprovada;Feb-20;
507;24502776;ifood;46;aprovada;Mar-20;
3091;832065117;ifood;148;aprovada;Feb-20;
1426;348288097;IFOOD;189;aprovada;May-20;
3284;757772890;ifood;287;aprovada;Mar-20;
66;800140803;ifood;82;negada;Jan-20;
5207;631374934;IFOOD;260;aprovada;Jan-20;
4683;198895053;IFOOD;197;aprovada;Feb-20;
3337;168453130;ifood;80;aprovada;Apr-20;
1937;473164007;IFOOD;258;aprovada;Feb-20;
2937;68159565;ifood;81;aprovada;Jan-20;
407;567213985;ifood;50;aprovada;May-20;
2465;996668029;ifood;17;negada;Jan-20;
2583;388671909;ifood;114;aprovada;Feb-20;
1198;902446808;IFOOD;70;aprovada;Feb-20;
354;393210172;ifood;37;aprovada;Mar-20;
4669;84591240;IFOOD;246;aprovada;May-20;
301;426067644;IFOOD;219;aprovada;Feb-20;
5103;237090498;IFOOD;219;aprovada;Jan-20;
4970;823098139;ifood;174;aprovada;Jan-20;
1664;74462169;ifood;248;aprovada;Feb-20;
2531;391082881;IFOOD;209;aprovada;Apr-20;
3649;574079717;IFOOD;155;aprovada;May-20;
2875;709802432;ifood;244;aprovada;May-20;
3005;779490220;ifood;145;aprovada;Jan-20;
3512;170893450;ifood;246;aprovada;Jan-20;
1751;497529635;IFOOD;95;aprovada;Feb-20;
2642;46842039;IFOOD;116;aprovada;Mar-20;
2801;178959876;IFOOD;40;aprovada;Feb-20;
4253;594621927;IFOOD;121;aprovada;Mar-20;
1467;86175094;ifood;248;aprovada;May-20;
2981;503745167;ifood;298;aprovada;Apr-20;
4118;175661072;IFOOD;95;aprovada;May-20;
704;539464180;ifood;214;aprovada;Apr-20;
2669;602625546;IFOOD;183;aprovada;Apr-20;
581;199405058;ifood;126;aprovada;May-20;
2431;407819347;ifood;287;aprovada;Feb-20;
1525;191349067;IFOOD;295;aprovada;Apr-20;
3175;825881144;ifood;10;aprovada;Apr-20;
413;823098139;ifood;258;aprovada;Mar-20;
2909;302421610;IFOOD;18;aprovada;Mar-20;
198;63704987;IFOOD;282;aprovada;Mar-20;
2759;430343961;ifood;124;aprovada;Feb-20;
328;934128346;IFOOD;140;aprovada;Apr-20;
4148;675592702;IFOOD;21;aprovada;May-20;
2787;370497921;IFOOD;75;aprovada;May-20;
2983;972226492;ifood;109;aprovada;May-20;
248;852014379;IFOOD;218;aprovada;Jan-20;
3816;978074261;IFOOD;261;aprovada;May-20;
2350;848360528;ifood;53;aprovada;Feb-20;
4766;934128346;ifood;96;aprovada;Jan-20;
3709;874995628;IFOOD;32;negada;Mar-20;
850;759198539;ifood;174;aprovada;Feb-20;
2555;177210864;ifood;63;aprovada;Feb-20;
3187;866045473;IFOOD;178;aprovada;Jan-20;
1780;388117826;IFOOD;279;aprovada;Feb-20;
1324;598635143;ifood;187;aprovada;Jan-20;
4276;199405058;ifood;254;aprovada;Apr-20;
3500;109123843;IFOOD;24;aprovada;May-20;
781;547532883;ifood;61;aprovada;May-20;
4123;972226492;IFOOD;135;aprovada;Apr-20;
1026;819956145;IFOOD;101;aprovada;Mar-20;
3629;576673658;IFOOD;214;aprovada;Feb-20;
4181;701529277;IFOOD;185;aprovada;Feb-20;
1566;425493481;IFOOD;185;aprovada;Feb-20;
2478;724614643;ifood;143;aprovada;Jan-20;
3164;74644851;IFOOD;32;aprovada;Jan-20;
2170;673819356;IFOOD;210;aprovada;Apr-20;
2496;525217345;IFOOD;24;aprovada;Feb-20;
1757;775830542;ifood;279;aprovada;Feb-20;
4578;128211428;IFOOD;226;aprovada;Apr-20;
70;405964521;ifood;123;aprovada;May-20;
1250;47928889;ifood;103;aprovada;Jan-20;
2284;893180779;ifood;258;aprovada;Mar-20;
2127;118181648;ifood;31;aprovada;Apr-20;
3847;995998609;IFOOD;142;aprovada;May-20;
1841;888216231;IFOOD;126;aprovada;May-20;
5211;782377303;ifood;68;aprovada;May-20;
3642;468327595;ifood;142;aprovada;Apr-20;
1161;214161499;IFOOD;229;aprovada;Jan-20;
1188;370497921;IFOOD;54;aprovada;Jan-20;
1433;953642626;IFOOD;195;aprovada;Feb-20;
1720;355726644;ifood;216;aprovada;Feb-20;
3869;574079717;ifood;178;aprovada;May-20;
2327;823555140;ifood;191;aprovada;Jan-20;
1655;976981026;IFOOD;245;aprovada;May-20;
4919;983012458;ifood;84;aprovada;Apr-20;
1518;531127715;IFOOD;82;aprovada;Jan-20;
1872;761258650;ifood;52;aprovada;Jan-20;
469;220304955;IFOOD;293;aprovada;Feb-20;
3527;109534478;IFOOD;75;aprovada;Apr-20;
3743;260846826;IFOOD;102;aprovada;Feb-20;
985;341952029;IFOOD;158;aprovada;Mar-20;
1736;753246858;IFOOD;95;aprovada;Jan-20;
4874;843495980;IFOOD;127;aprovada;Feb-20;
3324;198895053;ifood;149;aprovada;Apr-20;
2135;945450495;ifood;158;aprovada;Feb-20;
562;317703130;IFOOD;185;aprovada;Apr-20;
3197;452845690;ifood;260;aprovada;Jan-20;
1094;170893450;ifood;18;aprovada;May-20;
3300;777513610;ifood;191;aprovada;May-20;
26;132466721;IFOOD;201;aprovada;Feb-20;
5217;532597419;ifood;235;aprovada;Mar-20;
1918;793059892;ifood;20;aprovada;Jan-20;
2491;809326865;ifood;42;negada;Mar-20;
5229;778314338;IFOOD;263;aprovada;Mar-20;
2584;803237034;ifood;291;aprovada;Apr-20;
1455;709802432;IFOOD;206;aprovada;Apr-20;
3912;126865717;IFOOD;200;aprovada;May-20;
3177;746276000;ifood;51;negada;Apr-20;
2309;859600787;IFOOD;71;aprovada;Feb-20;
133;369954033;IFOOD;213;aprovada;Apr-20;
3436;700980889;IFOOD;31;aprovada;Apr-20;
3479;130265206;IFOOD;130;aprovada;Apr-20;
3733;735651043;IFOOD;231;aprovada;Feb-20;
1033;348529721;IFOOD;140;aprovada;Jan-20;
436;710697146;ifood;77;aprovada;Mar-20;
4228;934128346;ifood;226;aprovada;May-20;
3127;291805402;ifood;16;aprovada;May-20;
2362;675592702;ifood;92;aprovada;Jan-20;
3166;525217345;IFOOD;153;aprovada;Jan-20;
5179;885341167;IFOOD;105;aprovada;Jan-20;
1459;977946315;IFOOD;122;aprovada;Mar-20;
309;457018909;IFOOD;137;aprovada;Apr-20;
3973;96527405;ifood;120;aprovada;May-20;
4915;74644851;IFOOD;72;aprovada;May-20;
3718;761258650;ifood;193;aprovada;Mar-20;
3336;458776255;ifood;45;aprovada;Feb-20;
2687;450981743;IFOOD;147;aprovada;Mar-20;
1964;206145984;ifood;166;aprovada;Jan-20;
4736;456848590;ifood;108;aprovada;Mar-20;
1131;41358977;IFOOD;247;aprovada;May-20;
5139;657816937;IFOOD;189;aprovada;Feb-20;
438;591581609;ifood;38;aprovada;Feb-20;
3289;314297810;ifood;149;aprovada;Mar-20;
723;414765037;ifood;68;aprovada;Jan-20;
286;225759020;IFOOD;20;aprovada;Apr-20;
2093;372682080;ifood;227;aprovada;Jan-20;
2378;926786046;ifood;114;aprovada;Apr-20;
3202;200277225;IFOOD;103;aprovada;Jan-20;
2143;758935114;IFOOD;219;aprovada;Mar-20;
535;650770868;ifood;102;aprovada;Jan-20;
433;903791638;ifood;253;aprovada;Jan-20;
2012;235053593;IFOOD;30;aprovada;May-20;
324;819956145;IFOOD;174;aprovada;Feb-20;
4249;54163080;IFOOD;229;aprovada;Feb-20;
78;726035986;IFOOD;101;aprovada;Feb-20;
5158;3947638;ifood;222;aprovada;Jan-20;
2053;128915134;ifood;232;aprovada;Mar-20;
803;521516334;ifood;26;aprovada;Apr-20;
1200;211826293;ifood;37;aprovada;Apr-20;
459;71008995;ifood;180;aprovada;Apr-20;
2949;710697146;ifood;131;aprovada;May-20;
3398;352278618;ifood;273;aprovada;Jan-20;
495;211826293;IFOOD;257;aprovada;Apr-20;
1086;852250519;ifood;20;aprovada;Mar-20;
439;450981743;IFOOD;26;aprovada;Feb-20;
2153;859600787;IFOOD;166;aprovada;Jan-20;
1754;830111641;IFOOD;272;aprovada;Apr-20;
3207;227292531;IFOOD;264;aprovada;Mar-20;
2068;572080157;IFOOD;18;aprovada;Jan-20;
3529;673819356;IFOOD;113;aprovada;Mar-20;
100;995762581;IFOOD;273;aprovada;May-20;
2363;686711479;ifood;207;aprovada;May-20;
3310;430815193;ifood;42;aprovada;May-20;
3191;82344968;ifood;277;aprovada;Jan-20;
2825;429476467;ifood;74;aprovada;Feb-20;
3958;426470187;ifood;76;aprovada;Apr-20;
1313;836353536;IFOOD;59;aprovada;Feb-20;
2558;198895053;ifood;297;aprovada;Feb-20;
1491;86175094;IFOOD;51;aprovada;Feb-20;
